order_id,so_number,product_code,quantity,unit_price,line_total
,BH26.1419,000225002004000,1,1616111,1616111
,BH26.1419,000224002009000,4,1555000,6220000
,BH26.1419,000225002002000,2,1616111,3232222
,BH26.1419,000225002023000,3,1616111,4848333
,BH26.1419,000225002009000,1,1616111,1616111
,BH26.1420,1000400050080010,4,2960555,11842220
,BH26.1420,1000400050020000,1,2960555,2960555
,BH26.1421,000331002001000,3,1799444,5398332
,BH26.1421,000225002023000,5,1616111,8080555
,BH26.1421,000225002002000,5,1616111,8080555
,BH26.1422,000214004000000,5,1530555,7652775
,BH26.1423,000225002023000,4,1616111,6464444
,BH26.1423,000224002026000,5,1555000,7775000
,BH26.1423,000224002009000,5,1555000,7775000
,BH26.1423,000226003023000,5,1683333,8416665
,BH26.1423,000230002009000,5,1799444,8997220
,BH26.1423,000230002023000,5,1799444,8997220
,BH26.1423,000208002007000,4,1408333,5633332
,BH26.1423,000331002001000,3,1799444,5398332
,BH26.1423,000225002023000,1,1616111,1616111
,BH26.1423,000224002023000,5,1555000,7775000
,BH26.1423,000224002015000,5,1555000,7775000
,BH26.1424,000224002009000,3,1555000,4665000
,BH26.1424,000224002026000,2,1555000,3110000
,BH26.1424,000224002023000,2,1555000,3110000
,BH26.1424,000224002002000,5,1555000,7775000
,BH26.1424,000208002003000,2,1408333,2816666
,BH26.1424,000208002003000,1,1408333,1408333
,BH26.1424,000224002023000,3,1555000,4665000
,BH26.1424,000224002026000,3,1555000,4665000
,BH26.1424,000224002009000,2,1555000,3110000
,BH26.1424,000224002015000,5,1555000,7775000
,BH26.1425,000219002012000,3,1744444,5233332
,BH26.1425,000219002022000,2,1744444,3488888
,BH26.1425,000225002023000,5,1616111,8080555
,BH26.1425,000224002023000,5,1555000,7775000
,BH26.1425,000208002007000,2,1408333,2816666
,BH26.1425,000209002025000,3,1469444,4408332
,BH26.1425,000334002001000,1,1652777,1652777
,BH26.1425,000334002004000,1,1652777,1652777
,BH26.1426,000331002001000,2,1799444,3598888
,BH26.1426,000214004000000,3,1530555,4591665
,BH26.1426,000225002023000,5,1616111,8080555
,BH26.1426,000230002009000,3,1799444,5398332
,BH26.1426,000230002023000,3,1799444,5398332
,BH26.1427,000230002023000,3,1799444,5398332
,BH26.1427,000230002002000,2,1799444,3598888
,BH26.1427,000230002009000,1,1799444,1799444
,BH26.1427,000226003023000,2,1683333,3366666
,BH26.1427,000226003014000,2,1683333,3366666
,BH26.1427,000225002004000,1,1616111,1616111
,BH26.1427,000225002023000,3,1616111,4848333
,BH26.1427,000224002015000,3,1555000,4665000
,BH26.1427,000224002023000,3,1555000,4665000
,BH26.1427,000224002026000,3,1555000,4665000
,BH26.1428,000219002022000,2,1744444,3488888
,BH26.1428,000230002023000,2,1799444,3598888
,BH26.1428,000224002023000,2,1555000,3110000
,BH26.1429,000224002015000,23,1130000,25990000
,BH26.1429,000224002023000,78,1130000,88140000
,BH26.1429,000224002024000,15,1130000,16950000
,BH26.1429,000224002026000,31,1130000,35030000
,BH26.1429,000225002002000,16,1200000,19200000
,BH26.1429,000225002004000,3,1200000,3600000
,BH26.1429,000225002009000,7,1200000,8400000
,BH26.1429,000225002015000,19,1200000,22800000
,BH26.1429,000225002023000,34,1200000,40800000
,BH26.1429,000225002024000,5,1200000,6000000
,BH26.1429,000225002025000,22,1200000,26400000
,BH26.1429,000226003002000,35,1200000,42000000
,BH26.1429,000226003014000,29,1200000,34800000
,BH26.1429,000226003015000,21,1200000,25200000
,BH26.1433,000230002023000,5,1799444,8997220
,BH26.1433,000230002009000,5,1799444,8997220
,BH26.1433,000225002002000,5,1616111,8080555
,BH26.1433,000331002001000,2,1799444,3598888
,BH26.1433,100029005080000,3,2960555,8881665
,BH26.1433,1000400050020000,5,2960555,14802775
,BH26.1433,1000400050080010,5,2960555,14802775
,BH26.1434,000225002023000,1,1616111,1616111
,BH26.1435,1000400050090000,5,2960555,14802775
,BH26.1435,1000400050020000,1,2960555,2960555
,BH26.1435,1000400050080010,2,2960555,5921110
,BH26.1435,000214004000000,2,1530555,3061110
,BH26.1435,000219002022000,3,1744444,5233332
,BH26.1435,000331002001000,3,1799444,5398332
,BH26.1435,000122002019000,3,1310555,3931665
,BH26.1435,000122002022000,3,1310555,3931665
,BH26.1435,000122002009001,3,1310555,3931665
,BH26.1435,000230002009000,5,1799444,8997220
,BH26.1435,000230002023000,5,1799444,8997220
,BH26.1435,000226003002000,2,1683333,3366666
,BH26.1435,000226003014000,2,1683333,3366666
,BH26.1435,000226003015000,2,1683333,3366666
,BH26.1435,000226003023000,2,1683333,3366666
,BH26.1435,000226003023000,3,1683333,5049999
,BH26.1435,000122002009001,1,1310555,1310555
,BH26.1436,000125002013000,4,1310555,5242220
,BH26.1436,000125002009000,2,1310555,2621110
,BH26.1436,000125002023000,5,1310555,6552775
,BH26.1436,000125002002000,5,1310555,6552775
,BH26.1436,000226003023000,5,1683333,8416665
,BH26.1436,000226003002000,5,1683333,8416665
,BH26.1436,000225002023000,5,1616111,8080555
,BH26.1436,000225002002000,2,1616111,3232222
,BH26.1436,000224002023000,2,1555000,3110000
,BH26.1436,000224002015000,2,1555000,3110000
,BH26.1436,000224002002000,1,1555000,1555000
,BH26.1438,000226003002000,3,1683333,5049999
,BH26.1438,000226003023000,4,1683333,6733332
,BH26.1438,000224002015000,2,1555000,3110000
,BH26.1438,000224002002000,1,1555000,1555000
,BH26.1442,000224002015000,5,1555000,7775000
,BH26.1442,000224002026000,5,1555000,7775000
,BH26.1442,000224002023000,5,1555000,7775000
,BH26.1442,000224002002000,1,1555000,1555000
,BH26.1442,000125002009000,3,1310555,3931665
,BH26.1443,000226003014000,3,1683333,5049999
,BH26.1443,000226003015000,4,1683333,6733332
,BH26.1443,000226003023000,4,1683333,6733332
,BH26.1443,000224002023000,3,1555000,4665000
,BH26.1443,000224002015000,3,1555000,4665000
,BH26.1443,000224002026000,3,1555000,4665000
,BH26.1443,000224002002000,1,1555000,1555000
,BH26.1443,000225002023000,3,1616111,4848333
,BH26.1443,000225002002000,1,1616111,1616111
,BH26.1443,000216003001000,5,1530555,7652775
,BH26.1443,000125002002000,2,1310555,2621110
,BH26.1443,000125002009000,2,1310555,2621110
,BH26.1443,000125002013000,2,1310555,2621110
,BH26.1443,000125002023000,2,1310555,2621110
,BH26.1443,000219002012000,1,1744444,1744444
,BH26.1443,000219002022000,1,1744444,1744444
,BH26.1443,000231002002000,1,2172222,2172222
,BH26.1443,000231002023000,1,2172222,2172222
,BH26.1443,000232003002000,1,2233333,2233333
,BH26.1444,000226003002000,2,1683333,3366666
,BH26.1444,000224002015000,2,1555000,3110000
,BH26.1444,000224002026000,2,1555000,3110000
,BH26.1444,000216003008000,2,1530555,3061110
,BH26.1444,000219002022000,2,1744444,3488888
,BH26.1444,000226003023000,3,1683333,5049999
,BH26.1444,000224002023000,3,1555000,4665000
,BH26.1444,000225002023000,3,1616111,4848333
,BH26.1444,000214004000000,1,1530555,1530555
,BH26.1444,000225002002000,2,1616111,3232222
,BH26.1444,1000400050080010,1,2960555,2960555
,BH26.1444,000219002022000,1,1744444,1744444
,BH26.1444,000216003001000,4,1530555,6122220
,BH26.1445,000214004000000,15,1530555,22958325
,BH26.1445,000218002003000,1,1530555,1530555
,BH26.1445,000413002001000,1,2716111,2716111
,BH26.1445,000413002022000,1,2716111,2716111
,BH26.1445,000226003014000,2,1683333,3366666
,BH26.1446,000217002001000,3,1469444,4408332
,BH26.1446,000217003008000,2,1591666,3183332
,BH26.1446,000125002009000,5,1310555,6552775
,BH26.1446,000225002023000,5,1616111,8080555
,BH26.1446,000230002023000,3,1799444,5398332
,BH26.1446,000230002009000,1,1799444,1799444
,BH26.1446,000336002001000,2,1377777,2755554
,BH26.1446,000336002022000,1,1377777,1377777
,BH26.1447,000337002001000,1,1622222,1622222
,BH26.1447,000337002008000,1,1622222,1622222
,BH26.1447,000336002001000,1,1377777,1377777
,BH26.1447,000336002022000,1,1377777,1377777
,BH26.1448,1040010000080000,5,1326851,6634255
,BH26.1448,000106002001000,2,1262037,2524074
,BH26.1448,000106002013000,3,1262037,3786111
,BH26.1448,1000240020090000,5,943888,4719440
,BH26.1448,000102002023000,3,1132407,3397221
,BH26.1448,000103002025000,2,1262037,2524074
,BH26.1448,1000220020090000,5,943888,4719440
,BH26.1449,000225002002000,1,1616111,1616111
,BH26.1449,000225002023000,2,1616111,3232222
,BH26.1449,000224002015000,4,1555000,6220000
,BH26.1449,000224002023000,2,1555000,3110000
,BH26.1449,000224002026000,2,1555000,3110000
,BH26.1450,000216003001000,5,1530555,7652775
,BH26.1450,000216003008000,4,1530555,6122220
,BH26.1451,000224002009000,2,1555000,3110000
,BH26.1451,000224002023000,3,1555000,4665000
,BH26.1451,000224002015000,1,1555000,1555000
,BH26.1451,000224002002000,1,1555000,1555000
,BH26.1451,000224002026000,1,1555000,1555000
,BH26.1451,000225002002000,1,1616111,1616111
,BH26.1451,000225002023000,5,1616111,8080555
,BH26.1451,000219002022000,1,1744444,1744444
,BH26.1455,1000310050080000,5,2664259,13321295
,BH26.1455,000117002023000,2,943888,1887776
,BH26.1455,000116002023000,5,787037,3935185
,BH26.1455,1000400050010000,6,2960555,17763330
,BH26.1455,1000400050080010,3,2960555,8881665
,BH26.1455,1000400050020000,5,2960555,14802775
,BH26.1456,1000310050080000,1,2664259,2664259
,BH26.1456,000117002023000,1,943888,943888
,BH26.1456,000116002023000,1,787037,787037
,BH26.1456,1000400050010000,1,2960555,2960555
,BH26.1456,1000400050080010,1,2960555,2960555
,BH26.1456,1000400050020000,1,2960555,2960555
,BH26.1457,1000310050080000,3,2664259,7992777
,BH26.1457,000117002023000,3,943888,2831664
,BH26.1457,000116002023000,5,787037,3935185
,BH26.1457,1000400050010000,2,2960555,5921110
,BH26.1457,1000400050080010,2,2960555,5921110
,BH26.1457,1000400050020000,2,2960555,5921110
,BH26.1458,1000310050080000,6,2664259,15985554
,BH26.1458,000117002023000,6,943888,5663328
,BH26.1458,000116002023000,8,787037,6296296
,BH26.1458,1000400050010000,7,2960555,20723885
,BH26.1458,1000400050080010,7,2960555,20723885
,BH26.1458,1000400050020000,5,2960555,14802775
,BH26.1461,1000310050080000,1,2664259,2664259
,BH26.1461,000117002023000,3,943888,2831664
,BH26.1461,000116002023000,3,787037,2361111
,BH26.1461,1000400050010000,1,2960555,2960555
,BH26.1461,1000400050080010,1,2960555,2960555
,BH26.1461,1000400050020000,1,2960555,2960555
,BH26.1462,1000310050080000,1,2664259,2664259
,BH26.1462,000117002023000,1,943888,943888
,BH26.1462,000116002023000,3,787037,2361111
,BH26.1462,1000400050010000,1,2960555,2960555
,BH26.1463,1000400050010000,1,2960555,2960555
,BH26.1463,1000400050080010,1,2960555,2960555
,BH26.1463,1000400050020000,1,2960555,2960555
,BH26.1463,000117002023000,1,943888,943888
,BH26.1463,000116002023000,1,787037,787037
,BH26.1464,000335002013000,1,2105000,2105000
,BH26.1465,000230002023000,1,1799444,1799444
,BH26.1465,000230002002000,4,1799444,7197776
,BH26.1465,000226003023000,1,1683333,1683333
,BH26.1465,000226003002000,4,1683333,6733332
,BH26.1465,000224002023000,1,1555000,1555000
,BH26.1465,000225002023000,5,1616111,8080555
,BH26.1465,000219002012000,2,1744444,3488888
,BH26.1465,000219002022000,2,1744444,3488888
,BH26.1465,000125002013000,3,1310555,3931665
,BH26.1466,000217003005000,1,2583333,2583333
,BH26.1467,000226003023000,67,1200000,80400000
,BH26.1467,000230002002000,28,1280000,35840000
,BH26.1467,000230002009000,35,1280000,44800000
,BH26.1467,000230002013000,41,1280000,52480000
,BH26.1467,000230002014000,17,1280000,21760000
,BH26.1467,000230002023000,57,1280000,72960000
,BH26.1467,000231002002000,8,1500000,12000000
,BH26.1467,000231002023000,6,1500000,9000000
,BH26.1467,000232003002000,1,1600000,1600000
,BH26.1467,000232003009000,1,1600000,1600000
,BH26.1467,000233003022001,2,1782000,3564000
,BH26.1467,000331002001000,15,1300000,19500000
,BH26.1467,000331002004000,9,1300000,11700000
,BH26.1467,000331002008000,13,1300000,16900000
,BH26.1468,000230002002000,5,1799444,8997220
,BH26.1468,000230002009000,5,1799444,8997220
,BH26.1468,000230002023000,5,1799444,8997220
,BH26.1468,000230002014000,3,1799444,5398332
,BH26.1469,000224002023000,3,1555000,4665000
,BH26.1469,000224002015000,4,1555000,6220000
,BH26.1469,000225002004000,2,1616111,3232222
,BH26.1469,000225002023000,2,1616111,3232222
,BH26.1469,000225002015000,2,1616111,3232222
,BH26.1469,000217003008000,2,1591666,3183332
,BH26.1469,000217003001000,2,1591666,3183332
,BH26.1469,100029005010000,2,2960555,5921110
,BH26.1469,100029005080000,2,2960555,5921110
,BH26.1469,100029005220000,2,2960555,5921110
,BH26.1470,000225002015000,5,1616111,8080555
,BH26.1470,000131002008001,3,1169907,3509721
,BH26.1470,000131002019002,2,1169907,2339814
,BH26.1470,000225002023000,5,1616111,8080555
,BH26.1471,000231002002000,2,2172222,4344444
,BH26.1471,000231002023000,2,2172222,4344444
,BH26.1471,000226003002000,3,1683333,5049999
,BH26.1471,000226003023000,3,1683333,5049999
,BH26.1471,000226003014000,1,1683333,1683333
,BH26.1471,000231002002000,3,2172222,6516666
,BH26.1471,000231002023000,3,2172222,6516666
,BH26.1471,000125002002000,2,1310555,2621110
,BH26.1472,000224002015000,1,1555000,1555000
,BH26.1472,000225002023000,2,1616111,3232222
,BH26.1472,000225002015000,2,1616111,3232222
,BH26.1472,000216003001000,1,1530555,1530555
,BH26.1472,000131002004005,2,1169907,2339814
,BH26.1472,000131002001002,1,1169907,1169907
,BH26.1472,000131002019002,1,1169907,1169907
,BH26.1472,000122002009001,1,1310555,1310555
,BH26.1472,000122002022000,1,1310555,1310555
,BH26.1473,100029005010000,2,2960555,5921110
,BH26.1473,100029005080000,2,2960555,5921110
,BH26.1473,000226003023000,1,1683333,1683333
,BH26.1473,000226003002000,2,1683333,3366666
,BH26.1473,000226003015000,1,1683333,1683333
,BH26.1473,000216003001000,1,1530555,1530555
,BH26.1473,000216003008000,1,1530555,1530555
,BH26.1474,000225002023000,5,1616111,8080555
,BH26.1474,000225002015000,5,1616111,8080555
,BH26.1474,000226003002000,2,1683333,3366666
,BH26.1474,000226003023000,5,1683333,8416665
,BH26.1474,000226003002000,2,1683333,3366666
,BH26.1475,000225002015000,2,1616111,3232222
,BH26.1475,000225002015000,3,1616111,4848333
,BH26.1475,000125002013000,2,1310555,2621110
,BH26.1475,000125002009000,2,1310555,2621110
,BH26.1475,000224002026000,1,1555000,1555000
,BH26.1475,000226003023000,2,1683333,3366666
,BH26.1475,000337002001000,2,1622222,3244444
,BH26.1475,000125002009000,3,1310555,3931665
,BH26.1476,1000400050020000,1,2960555,2960555
,BH26.1477,000224002023000,5,1555000,7775000
,BH26.1477,000106002001000,2,1262037,2524074
,BH26.1477,000232003002000,1,2233333,2233333
,BH26.1477,000232003008000,1,2233333,2233333
,BH26.1478,000125002009000,5,1310555,6552775
,BH26.1478,000125002013000,3,1310555,3931665
,BH26.1478,000125002002000,1,1310555,1310555
,BH26.1478,000224002015000,5,1555000,7775000
,BH26.1478,000224002026000,3,1555000,4665000
,BH26.1478,000224002009000,2,1555000,3110000
,BH26.1478,000230002002000,2,1799444,3598888
,BH26.1478,000226003014000,2,1683333,3366666
,BH26.1478,000226003002000,3,1683333,5049999
,BH26.1478,000226003023000,5,1683333,8416665
,BH26.1478,000219002022000,5,1744444,8722220
,BH26.1478,000225002023000,5,1616111,8080555
,BH26.1478,000216003008000,1,1530555,1530555
,BH26.1478,000225002015000,1,1616111,1616111
,BH26.1478,000225002002000,1,1616111,1616111
,BH26.1478,000217003001000,4,1591666,6366664
,BH26.1479,000225002023000,5,1616111,8080555
,BH26.1479,000224002023000,5,1555000,7775000
,BH26.1479,000225002015000,1,1616111,1616111
,BH26.1479,000224002015000,5,1555000,7775000
,BH26.1479,000224002009000,2,1555000,3110000
,BH26.1479,000225002002000,1,1616111,1616111
,BH26.1479,000226003023000,5,1683333,8416665
,BH26.1479,000216003001000,2,1530555,3061110
,BH26.1479,000216003008000,3,1530555,4591665
,BH26.1479,000219002022000,1,1744444,1744444
,BH26.1479,000337002001000,1,1622222,1622222
,BH26.1479,000125002023000,1,1310555,1310555
,BH26.1479,000125002009000,1,1310555,1310555
,BH26.1479,000125002013000,1,1310555,1310555
,BH26.1479,000225002002000,1,1616111,1616111
,BH26.1479,000219002022000,1,1744444,1744444
,BH26.1479,100029005010000,1,2960555,2960555
,BH26.1479,100029005080000,1,2960555,2960555
,BH26.1479,000335002013000,1,2105000,2105000
,BH26.1480,000225002015000,1,1616111,1616111
,BH26.1480,000225002002000,2,1616111,3232222
,BH26.1480,000224002015000,5,1555000,7775000
,BH26.1480,000224002009000,2,1555000,3110000
,BH26.1480,000224002026000,5,1555000,7775000
,BH26.1480,000216002007000,4,1408333,5633332
,BH26.1480,000216003008000,5,1530555,7652775
,BH26.1480,000230002002000,5,1799444,8997220
,BH26.1480,000226003002000,5,1683333,8416665
,BH26.1480,000226003023000,5,1683333,8416665
,BH26.1480,000224002023000,5,1555000,7775000
,BH26.1480,000225002023000,5,1616111,8080555
,BH26.1480,000216002001000,5,1408333,7041665
,BH26.1481,000224002023000,5,1555000,7775000
,BH26.1481,000224002023000,2,1555000,3110000
,BH26.1481,000224002015000,5,1555000,7775000
,BH26.1481,000225002023000,5,1616111,8080555
,BH26.1481,000337002001000,4,1622222,6488888
,BH26.1481,000337002008000,3,1622222,4866666
,BH26.1481,000337002022000,3,1622222,4866666
,BH26.1481,000214004000000,5,1530555,7652775
,BH26.1482,000331002001000,5,1799444,8997220
,BH26.1482,000331002008000,5,1799444,8997220
,BH26.1482,000224002026000,5,1555000,7775000
,BH26.1482,000224002002000,3,1555000,4665000
,BH26.1482,000224002015000,3,1555000,4665000
,BH26.1482,000225002023000,5,1616111,8080555
,BH26.1482,000215004000000,2,1591666,3183332
,BH26.1482,000125002009000,5,1310555,6552775
,BH26.1482,000125002023000,4,1310555,5242220
,BH26.1482,000215004000000,5,1591666,7958330
,BH26.1482,000218002001000,5,1530555,7652775
,BH26.1482,000218002007000,5,1530555,7652775
,BH26.1482,000230002023000,5,1799444,8997220
,BH26.1482,100029005010000,1,2960555,2960555
,BH26.1482,100029005220000,1,2960555,2960555
,BH26.1483,000216003008000,1,1530555,1530555
,BH26.1483,000226003023000,3,1683333,5049999
,BH26.1483,000225002002000,2,1616111,3232222
,BH26.1483,000225002015000,3,1616111,4848333
,BH26.1483,000224002023000,5,1555000,7775000
,BH26.1483,000125002009000,1,1310555,1310555
,BH26.1483,000125002013000,2,1310555,2621110
,BH26.1483,000125002023000,1,1310555,1310555
,BH26.1483,000216003008000,2,1530555,3061110
,BH26.1483,000334002004000,1,1652777,1652777
,BH26.1483,000334002001000,1,1652777,1652777
,BH26.1483,000132002003001,1,1310555,1310555
,BH26.1484,000102002009000,2,1132407,2264814
,BH26.1484,000103002009000,3,1262037,3786111
,BH26.1484,000230002002000,2,1799444,3598888
,BH26.1484,000225002023000,5,1616111,8080555
,BH26.1484,000216003008000,2,1530555,3061110
,BH26.1484,000335002013000,1,2105000,2105000
,BH26.1484,000231002023000,2,2172222,4344444
,BH26.1485,000230002002000,3,1799444,5398332
,BH26.1485,000125002009000,5,1310555,6552775
,BH26.1485,000125002023000,3,1310555,3931665
,BH26.1485,000125002013000,2,1310555,2621110
,BH26.1485,000226003023000,4,1683333,6733332
,BH26.1485,000225002023000,2,1616111,3232222
,BH26.1485,000224002023000,2,1555000,3110000
,BH26.1485,000225002002000,1,1616111,1616111
,BH26.1485,100029005080000,1,2960555,2960555
,BH26.1485,100029005010000,1,2960555,2960555
,BH26.1485,000219002012000,1,1744444,1744444
,BH26.1485,000219002022000,1,1744444,1744444
,BH26.1485,1000400050080010,1,2960555,2960555
,BH26.1485,000232003002000,2,2233333,4466666
